address,balance
0x0000000f65d503603782d94e78e30c6d05955741,10.00369945747731
0x00000027eb6a84769842c0759161267b0515559c,20.009899757157058
0x0000006d3565eeaf1aff3d70f6c6346817015194,30.00768970479763
0x00000096794e42ce28b850b9563091def1b1751d,30.024660015107195
0x00000450f9d086c78ddd1cff3ef0bdbc53f9c6ce,30.023459863929038
0x0000084397b6d03d925d3deeddea90edb4f073b4,40.00242639800953
0x00000a73e0e223e2c53b438d7525b3724a44ac20,9.999999580666646
0x00000c2be4edf75d0f292153cc27230891dc67a5,50.044913186087456
0x00001cc3a3946e216848e6dc2ef0be81c801cacf,30.00372969728361
0x000058f218fa2ea0cdd3a2f4022f02cee1ad5a81,10.000366786997045
0x000075ae72ba5c9d683acbb56d65037b682d4dd3,9.999999732483417
0x00024eacb7936b04ba5e07eddfd7fe701e7c66e0,61188.80411542103
0x0004ef82f3f2ac1e73416054b30026a918cb4275,10.00069777070844
0x0010c91810e34005c838552ebf968f279716d3bf,9.999999588279696
0x00182e169dfeaf7d6fe5278e6c834a14a3906fed,40.01452807785839
0x001ef3e55e98c4e21cbbf9d7b41b30970f3abb55,20.001695712416776
0x0020640ec8537073c1b698e9642f74232ce55d69,20.002431150995527
0x002549a5b9144bac1298e412afacd7e6dd1a50a1,10.000530295990808
0x002ad983749c2fcde6426ee6590eff927a87c60d,20.001595712416776
0x002d4118005a751b4708cd93f7ab0e8fa134754e,10.03809933501168
0x002e9bbe1067cc86de321c39bec1b0eefb98b49f,10.005199567018051
0x0032d0a7ca1d81a31449c3588a2a2e8ddd517985,9.999709616498645
0x003da75a6485094b8e889451d84e2e3f8995329a,50.0269503218139
0x0049825a9108a20b16cdbb187af1b0c3bc2cc44c,20.00336097677812
0x004b6c175e9fa00706cdf26bb516e933cc22e67b,10.006299507516268
0x005cf90479e2db037f2dd3aad0605ef736289a88,10.010000497044976
0x00738043adeae4e5bd448c9070b5ba793dea9d49,20.001795712416776
0x0084097e1ddee3aea0c6fbc8d381577ab6a5f0b0,20.001756585026147
0x0097d5c1e6a1630c7f04e65b630fc0ae0b77a07e,10.008199484560876
0x00a550e4f30d7ab18cd7f8cbd83c12e218493d55,20.01789948548697
0x00a6b4b2c2dfcb8ba538e8b8840f00b19eee56ea,30.009390536506515
0x00d033409ee6001662d4556afbfc3f4fc56d4ba3,20.001795712416776
0x00d5908b9fc565e97e0eb7acfd32b5fac0980ef4,20.015244024182238
0x00d639b8f9d079bbd02b528bba95f5004ac6c409,40.03583574731662
0x00dc7ede025d2398b4bb4cab90256d02a4a257ee,10.00769956701805
0x00eb47ae7c73750640efb6c8e5a6a8f65337a67b,10.000997770708215
0x00ed5477dc06581fc545ac02e30982d2899476f9,20.00316575699565
0x00edbe047a6d302a474f574da38d47a3ddfcafad,10.002998743962767
0x00ffd95d55aefaf7a1ba594afb233d048593089a,10.010499547897759
0x010176542f27d816e7ef5983a1540d1ae6aa0195,9.99969547449858
0x010cb28daad80859efac8241a5e90e46e73f0c29,20.004953467994227
0x010fdaa23b98432806dab57766bcb67d205557c7,20.002742483996997
0x01181c731331871733e2693839e40155cbef0cc4,10.0049989744899
0x012e868121db86b3dac062f58cdc797c8879ce7e,40.00562796757423
0x0133973172017a86113eb1787a438519db5710be,9.999999588279493
0x0143152904e971209b36b65df3c676a06c325c05,10.002072997998507
0x014c6413322080b66edd9d84cc5e8c551f1241a0,9.999999547897982
0x0150e1c0bdf4f79125584d7010edab117fc926af,10.012999557140457
0x0156a8f3294988cda96ca78042fe5ddb6f875305,9.999999588279696
0x0173c3ebd687f2382b7972eca1621956f7f4925a,20.00518953754184
0x0180b7c037f8cb779cb5870a8a8dfa2f80c43cc3,20.00387608549103
0x01a6ba67d6fc191ebadb7782fecd5408da801a0c,20.001895712416776
0x01a7e48f2085b1f69d54a61fa422841abac72a87,9.99966560649844
0x01ab2030d94c424d94392496a5498f43f2bbf67b,9.999999607399571
0x01ab8300a490152298044afc234192c3758dba88,10.010799547897758
0x01ab989aad304ba605cccd8d490c35f1c7952c24,10.000997770708215
0x01bf50aacc2dbf620c222bae9cc9bd67d489d4c7,9.999709616498645
0x01bf84f11560b623beea054136b1ec1a108b9440,30.014790377502674
0x01c4cd45b65010ff4d1ebf63db4aeecf51bc4272,10.000997770708215
0x01d2862da9d4fd9542d60bf9f769888435707176,40.03837988868631
0x01d9ee57831d6975b07617cff18c77e7a4ea9e95,9.999695474498578
0x01eebf802ec895c745a9c03e54c8833bdb88dae5,9.99999945747731
0x01f3970db4e230cf17429027cbae9c1d3411c357,20.01563057631497
0x01f67cecde031c9a4fb4fc11696b3f6a2002ac49,9.999998772553031
0x01f9074fe145ff28b97b3d5211de920e7653c75b,10.002233485432821
0x020062e5c63fb40b483b2e29a851e5365ae877e9,9.999999588279493
0x02028d10f67abf3e4a5c23ba7d6f9458cd169b47,20.034899388194297
0x0213e0a6f4a7fed70267c430f877da00bec7dd9e,50.045315347596905
0x0217f2b914e6bf4b7532b9fd86f658bd66b3807b,20.008299168714643
0x0224f9238731ebc18db49556b92a3aebb0f9ef76,9.999695474498578
0x023ccbbade567f16106639a90da992077bae56d1,9.99966560649844
0x025b125445b4d9af060331480a2994f5c57ee6f7,30.078808398126867
0x026942feaa39ff113d3f05cd6473cfb8a3dd0b69,9.999999588279493
0x0272985cc6a9242de02572c4d34c74b6a9ec15c5,20.00309365412513
0x027b8e372d090025e714ac19e011e81a1cd25225,20.00309365412513
0x027e7ce028fb980b736b8d3f1c081dbfeba546d4,20.00383374049556
0x028051a78325d2247b2b83db2b98fc9aafc15c14,9.999695474498578
0x028a85061de004a3152f4c183a1f6008ec82d0d3,9.999709616498645
0x0292401658f5272f002ae88ffe893d9595e448e9,20.001266937623207
0x02977862d7a39e7df42c1fcbdcd6e005a1591148,30.009089969549983
0x02991ac3bddc8f89c8e7dca47900d92545342c49,10.000997770708215
0x029d15648058da0684551682c8d1749b9291e01c,9.999999588279493
0x02a7fbde69fb069276cdda11a68b57bc564feee2,60.18529898097485
0x02ab9d831ba030997d1a84c62d150ce0aaf2a759,19.999913338393284
0x02ada29a0533a7ccb30b6c5eb838dbb1d404ca19,90.27004450041642
0x02bbde390a8f1c5c701222463a394fc039135db5,40.00853625738141
0x02c4f7a6dbc6862e4e103c45e89296124441e111,9.999999607399571
0x02dd2b3d15f676cc9dd9a4f5a0137cedfbc291ca,9.999999588279493
0x02e63b8c0010497d41aa75914ae363bfa21f5fb9,10.001899547897981
0x02edbb47d72df1b5d961510592b9dcd0bcf21e68,9.99966560649844
0x02f0586664f6fe00e17eb77e52ccb5956c95acc3,10.00079777070844
0x02f7028525e097f07b15c0cba42b7c272941394e,9.999999607399571
0x02ff973e451dee8a7a29573a87f0f135ccf69f47,20.004890377502676
0x031aa9bc9b2d63020e5c65c76d15ea2cca0428e4,19.99999959115073
0x0328a9a000574015452be3f984f18b8c4176cc24,10.017599777069217
0x032dacebbad39f9cc5f6c61210762b41a522f239,20.00309365412513
0x033e72d6da09220ceca13b158edcc6947981d97e,50.0382973363592
0x0379c6494da473f0ec307fa6b0be4b578f97ba13,10.004999547897759
0x037bfa4e43ac07d1744df9f5096d576f105b83bc,20.013591042995852
0x03a0506bd24628c069cdc7dade51239c7599093a,9.99966560649844
0x03a1d9fb97d2f8b1b86bfbfc0987b78f75feb75b,9.99966560649844
0x03ab9934b2cf047bae97d41954aef4042ecb351f,40.02163605264423
0x03ac494ba8ed655323d00b3ff733c867527fe3ed,30.02030654644468
